"project_year","total_cover","quadrat","species"
2016,0,"B1","DAPU7"
2016,0,"B1","ENDE"
2016,0,"B1","ERLE"
2016,0,"B1","MUAR"
2016,0,"B1","MUAR2"
2016,0,"B1","MUPO2"
2016,0,"B1","PAHA"
2016,0,"B1","PAOB"
2016,0,"B1","PLMU3"
2016,0,"B1","SCBR2"
2016,0,"B1","SELE6"
2016,0.001358779999228,"B1","SPAI"
2016,0,"B1","SPCO4"
2016,0,"B1","SPCR"
2016,0,"B1","SPFL2"
2016,0,"B1","SPORO"
2016,0,"B1","UNKG"
1916,0,"B2","ARIST"
1916,0,"B2","ARTE3"
1916,0.050265,"B2","BOER4"
1916,0,"B2","BOUTE"
1916,0,"B2","CYPER"
1916,0,"B2","DAPU7"
1916,0,"B2","ENDE"
1916,0,"B2","ERLE"
1916,0,"B2","MUAR"
1916,0,"B2","MUAR2"
1916,0,"B2","MUPO2"
1916,0,"B2","PAHA"
1916,0,"B2","PAOB"
1916,0,"B2","PLMU3"
1916,0,"B2","SCBR2"
1916,0,"B2","SELE6"
1916,0,"B2","SPAI"
1916,0,"B2","SPCO4"
1916,0,"B2","SPCR"
1916,0,"B2","SPFL2"
1916,0,"B2","SPORO"
1916,0,"B2","UNKG"
1917,0,"B2","ARIST"
1917,0,"B2","ARTE3"
1917,0.047042,"B2","BOER4"
1917,0,"B2","BOUTE"
1917,0,"B2","CYPER"
1917,0,"B2","DAPU7"
1917,0,"B2","ENDE"
1917,0,"B2","ERLE"
1917,0,"B2","MUAR"
1917,0,"B2","MUAR2"
1917,0,"B2","MUPO2"
1917,0,"B2","PAHA"
1917,0,"B2","PAOB"
1917,0,"B2","PLMU3"
1917,0,"B2","SCBR2"
1917,0,"B2","SELE6"
1917,0,"B2","SPAI"
1917,0,"B2","SPCO4"
1917,0,"B2","SPCR"
1917,0,"B2","SPFL2"
1917,0,"B2","SPORO"
1917,0,"B2","UNKG"
1918,2.5e-05,"B2","ARIST"
1918,0,"B2","ARTE3"
1918,0.0434938,"B2","BOER4"
1918,7.5e-05,"B2","BOUTE"
1918,0,"B2","CYPER"
1918,0,"B2","DAPU7"
1918,0,"B2","ENDE"
1918,0,"B2","ERLE"
1918,0,"B2","MUAR"
1918,0,"B2","MUAR2"
1918,0,"B2","MUPO2"
1918,0,"B2","PAHA"
1918,0,"B2","PAOB"
1918,0,"B2","PLMU3"
1918,0,"B2","SCBR2"
1918,0,"B2","SELE6"
1918,0,"B2","SPAI"
1918,0,"B2","SPCO4"
1918,0,"B2","SPCR"
1918,0,"B2","SPFL2"
1918,0,"B2","SPORO"
1918,0,"B2","UNKG"
1919,0,"B2","ARIST"
1919,0,"B2","ARTE3"
1919,0.04281,"B2","BOER4"
1919,0,"B2","BOUTE"
1919,0,"B2","CYPER"
1919,0,"B2","DAPU7"
1919,0,"B2","ENDE"
1919,0,"B2","ERLE"
1919,0,"B2","MUAR"
1919,0,"B2","MUAR2"
1919,0,"B2","MUPO2"
1919,0,"B2","PAHA"
1919,0,"B2","PAOB"
1919,0,"B2","PLMU3"
1919,0,"B2","SCBR2"
1919,0,"B2","SELE6"
1919,0,"B2","SPAI"
1919,0,"B2","SPCO4"
1919,0,"B2","SPCR"
1919,0.000163,"B2","SPFL2"
1919,0,"B2","SPORO"
1919,0,"B2","UNKG"
1920,0,"B2","ARIST"
1920,0,"B2","ARTE3"
1920,0.06387048,"B2","BOER4"
1920,0,"B2","BOUTE"
1920,0,"B2","CYPER"
1920,0,"B2","DAPU7"
1920,0,"B2","ENDE"
1920,0,"B2","ERLE"
1920,0,"B2","MUAR"
1920,0,"B2","MUAR2"
1920,0,"B2","MUPO2"
1920,0,"B2","PAHA"
1920,0,"B2","PAOB"
1920,0,"B2","PLMU3"
1920,0,"B2","SCBR2"
1920,0,"B2","SELE6"
1920,0,"B2","SPAI"
1920,0,"B2","SPCO4"
1920,0,"B2","SPCR"
1920,0.000423,"B2","SPFL2"
1920,0,"B2","SPORO"
1920,0,"B2","UNKG"
1921,0,"B2","ARIST"
1921,0,"B2","ARTE3"
1921,0.07156102,"B2","BOER4"
1921,0,"B2","BOUTE"
1921,0,"B2","CYPER"
1921,0,"B2","DAPU7"
1921,0,"B2","ENDE"
1921,0,"B2","ERLE"
1921,0,"B2","MUAR"
1921,0,"B2","MUAR2"
1921,0,"B2","MUPO2"
1921,0,"B2","PAHA"
1921,0,"B2","PAOB"
1921,0,"B2","PLMU3"
1921,0,"B2","SCBR2"
1921,0,"B2","SELE6"
1921,0,"B2","SPAI"
1921,0,"B2","SPCO4"
1921,0,"B2","SPCR"
1921,0.000204,"B2","SPFL2"
1921,0,"B2","SPORO"
1921,0,"B2","UNKG"
1922,0,"B2","ARIST"
1922,0,"B2","ARTE3"
1922,0.0422925,"B2","BOER4"
1922,0,"B2","BOUTE"
1922,0,"B2","CYPER"
1922,0,"B2","DAPU7"
1922,0,"B2","ENDE"
1922,0,"B2","ERLE"
1922,0,"B2","MUAR"
1922,0,"B2","MUAR2"
1922,0,"B2","MUPO2"
1922,0,"B2","PAHA"
1922,0,"B2","PAOB"
1922,0,"B2","PLMU3"
1922,0,"B2","SCBR2"
1922,0,"B2","SELE6"
1922,0,"B2","SPAI"
1922,0,"B2","SPCO4"
1922,0,"B2","SPCR"
1922,0.000361,"B2","SPFL2"
1922,0,"B2","SPORO"
1922,0,"B2","UNKG"
1923,0,"B2","ARIST"
1923,0,"B2","ARTE3"
1923,0.05284975,"B2","BOER4"
1923,0,"B2","BOUTE"
1923,0,"B2","CYPER"
1923,0,"B2","DAPU7"
1923,0,"B2","ENDE"
1923,0,"B2","ERLE"
1923,0,"B2","MUAR"
1923,0,"B2","MUAR2"
1923,0,"B2","MUPO2"
1923,0,"B2","PAHA"
1923,0,"B2","PAOB"
1923,0,"B2","PLMU3"
1923,0,"B2","SCBR2"
1923,0,"B2","SELE6"
1923,0,"B2","SPAI"
1923,0,"B2","SPCO4"
1923,0,"B2","SPCR"
1923,0.000188,"B2","SPFL2"
1923,0,"B2","SPORO"
1923,0,"B2","UNKG"
1924,0,"B2","ARIST"
1924,0,"B2","ARTE3"
1924,0.045376,"B2","BOER4"
1924,0,"B2","BOUTE"
1924,0,"B2","CYPER"
1924,0,"B2","DAPU7"
1924,0,"B2","ENDE"
1924,0,"B2","ERLE"
1924,0,"B2","MUAR"
1924,0,"B2","MUAR2"
1924,0,"B2","MUPO2"
1924,0,"B2","PAHA"
1924,0,"B2","PAOB"
1924,0,"B2","PLMU3"
1924,0,"B2","SCBR2"
1924,0,"B2","SELE6"
1924,0,"B2","SPAI"
1924,0,"B2","SPCO4"
1924,0,"B2","SPCR"
1924,0.0009095,"B2","SPFL2"
1924,0,"B2","SPORO"
1924,0,"B2","UNKG"
1925,0,"B2","ARIST"
1925,0,"B2","ARTE3"
1925,0.02828995,"B2","BOER4"
1925,0,"B2","BOUTE"
1925,0,"B2","CYPER"
1925,0,"B2","DAPU7"
1925,0,"B2","ENDE"
1925,0,"B2","ERLE"
1925,0,"B2","MUAR"
1925,0,"B2","MUAR2"
1925,0,"B2","MUPO2"
1925,0,"B2","PAHA"
1925,0,"B2","PAOB"
1925,0,"B2","PLMU3"
1925,0,"B2","SCBR2"
1925,0,"B2","SELE6"
1925,0,"B2","SPAI"
1925,0,"B2","SPCO4"
1925,0,"B2","SPCR"
1925,0.0004135,"B2","SPFL2"
1925,0,"B2","SPORO"
1925,0,"B2","UNKG"
1926,0,"B2","ARIST"
1926,0,"B2","ARTE3"
1926,0.05267685,"B2","BOER4"
1926,0,"B2","BOUTE"
1926,0,"B2","CYPER"
1926,0,"B2","DAPU7"
1926,0,"B2","ENDE"
1926,0,"B2","ERLE"
1926,0,"B2","MUAR"
1926,0,"B2","MUAR2"
1926,0,"B2","MUPO2"
1926,0,"B2","PAHA"
1926,0,"B2","PAOB"
1926,0,"B2","PLMU3"
1926,0,"B2","SCBR2"
1926,0,"B2","SELE6"
1926,0,"B2","SPAI"
1926,0,"B2","SPCO4"
1926,0,"B2","SPCR"
1926,0.0011095,"B2","SPFL2"
1926,0,"B2","SPORO"
1926,0,"B2","UNKG"
1927,0,"B2","ARIST"
1927,0,"B2","ARTE3"
1927,0.09781195,"B2","BOER4"
1927,0,"B2","BOUTE"
1927,0,"B2","CYPER"
1927,0,"B2","DAPU7"
1927,0,"B2","ENDE"
1927,0,"B2","ERLE"
1927,0,"B2","MUAR"
1927,0,"B2","MUAR2"
1927,0,"B2","MUPO2"
1927,0,"B2","PAHA"
1927,0,"B2","PAOB"
1927,0,"B2","PLMU3"
1927,0,"B2","SCBR2"
1927,0,"B2","SELE6"
1927,0,"B2","SPAI"
1927,0,"B2","SPCO4"
1927,0,"B2","SPCR"
1927,0.001359,"B2","SPFL2"
1927,0,"B2","SPORO"
1927,0,"B2","UNKG"
1928,0,"B2","ARIST"
1928,0,"B2","ARTE3"
1928,0.10823995,"B2","BOER4"
1928,0,"B2","BOUTE"
1928,0,"B2","CYPER"
1928,0,"B2","DAPU7"
1928,0,"B2","ENDE"
1928,0,"B2","ERLE"
1928,0,"B2","MUAR"
1928,0,"B2","MUAR2"
1928,0,"B2","MUPO2"
1928,0,"B2","PAHA"
1928,0,"B2","PAOB"
1928,0,"B2","PLMU3"
1928,0,"B2","SCBR2"
1928,0,"B2","SELE6"
1928,0,"B2","SPAI"
1928,0,"B2","SPCO4"
1928,0,"B2","SPCR"
1928,0.00159875,"B2","SPFL2"
1928,0,"B2","SPORO"
1928,0,"B2","UNKG"
1929,0,"B2","ARIST"
1929,0,"B2","ARTE3"
1929,0.17150586,"B2","BOER4"
1929,0,"B2","BOUTE"
1929,0,"B2","CYPER"
1929,0,"B2","DAPU7"
1929,0,"B2","ENDE"
1929,0,"B2","ERLE"
1929,0,"B2","MUAR"
1929,0,"B2","MUAR2"
1929,0,"B2","MUPO2"
1929,0,"B2","PAHA"
1929,0,"B2","PAOB"
1929,0,"B2","PLMU3"
1929,0,"B2","SCBR2"
1929,0,"B2","SELE6"
1929,0,"B2","SPAI"
1929,0,"B2","SPCO4"
1929,0,"B2","SPCR"
1929,0.00207,"B2","SPFL2"
1929,0,"B2","SPORO"
1929,0,"B2","UNKG"
1930,0,"B2","ARIST"
1930,0,"B2","ARTE3"
1930,0.17171384,"B2","BOER4"
1930,0,"B2","BOUTE"
1930,0,"B2","CYPER"
1930,0,"B2","DAPU7"
1930,0,"B2","ENDE"
1930,0,"B2","ERLE"
1930,0,"B2","MUAR"
1930,0,"B2","MUAR2"
1930,0,"B2","MUPO2"
1930,0,"B2","PAHA"
1930,0,"B2","PAOB"
1930,0,"B2","PLMU3"
1930,0,"B2","SCBR2"
1930,0,"B2","SELE6"
1930,0,"B2","SPAI"
1930,0,"B2","SPCO4"
1930,0,"B2","SPCR"
1930,0,"B2","SPFL2"
1930,0,"B2","SPORO"
1930,0,"B2","UNKG"
1931,0,"B2","ARIST"
1931,0,"B2","ARTE3"
1931,0.1502972,"B2","BOER4"
1931,0,"B2","BOUTE"
1931,0,"B2","CYPER"
1931,0,"B2","DAPU7"
1931,0,"B2","ENDE"
1931,0,"B2","ERLE"
1931,0,"B2","MUAR"
1931,0,"B2","MUAR2"
1931,0,"B2","MUPO2"
1931,0,"B2","PAHA"
1931,0,"B2","PAOB"
1931,0,"B2","PLMU3"
1931,0,"B2","SCBR2"
1931,0,"B2","SELE6"
1931,0,"B2","SPAI"
1931,0,"B2","SPCO4"
1931,0,"B2","SPCR"
1931,0,"B2","SPFL2"
1931,0,"B2","SPORO"
1931,0,"B2","UNKG"
1932,0,"B2","ARIST"
1932,0,"B2","ARTE3"
1932,0.1848354,"B2","BOER4"
1932,0,"B2","BOUTE"
1932,0,"B2","CYPER"
1932,0,"B2","DAPU7"
1932,0,"B2","ENDE"
1932,0,"B2","ERLE"
1932,0,"B2","MUAR"
1932,0,"B2","MUAR2"
1932,0,"B2","MUPO2"
1932,0,"B2","PAHA"
1932,0,"B2","PAOB"
1932,0,"B2","PLMU3"
1932,0,"B2","SCBR2"
1932,0,"B2","SELE6"
1932,0,"B2","SPAI"
1932,0,"B2","SPCO4"
1932,0,"B2","SPCR"
1932,0,"B2","SPFL2"
1932,0,"B2","SPORO"
1932,0,"B2","UNKG"
1933,0,"B2","ARIST"
1933,0,"B2","ARTE3"
1933,0.13932949,"B2","BOER4"
1933,0,"B2","BOUTE"
1933,0,"B2","CYPER"
1933,0,"B2","DAPU7"
1933,0,"B2","ENDE"
1933,0,"B2","ERLE"
1933,0,"B2","MUAR"
1933,0,"B2","MUAR2"
1933,0,"B2","MUPO2"
1933,0,"B2","PAHA"
1933,0,"B2","PAOB"
1933,0,"B2","PLMU3"
1933,0,"B2","SCBR2"
1933,0,"B2","SELE6"
1933,0,"B2","SPAI"
1933,0,"B2","SPCO4"
1933,0,"B2","SPCR"
1933,0,"B2","SPFL2"
1933,0,"B2","SPORO"
1933,0,"B2","UNKG"
1934,0,"B2","ARIST"
1934,0,"B2","ARTE3"
1934,0.0979369,"B2","BOER4"
1934,0,"B2","BOUTE"
1934,0,"B2","CYPER"
1934,0,"B2","DAPU7"
1934,0,"B2","ENDE"
1934,0,"B2","ERLE"
1934,0,"B2","MUAR"
1934,0,"B2","MUAR2"
1934,0,"B2","MUPO2"
1934,0,"B2","PAHA"
1934,0,"B2","PAOB"
1934,0,"B2","PLMU3"
1934,0,"B2","SCBR2"
1934,0,"B2","SELE6"
1934,0,"B2","SPAI"
1934,0,"B2","SPCO4"
1934,0,"B2","SPCR"
1934,0,"B2","SPFL2"
1934,0,"B2","SPORO"
1934,0,"B2","UNKG"
1935,0,"B2","ARIST"
1935,0,"B2","ARTE3"
1935,0.0745928,"B2","BOER4"
1935,0,"B2","BOUTE"
1935,0,"B2","CYPER"
1935,0,"B2","DAPU7"
1935,0,"B2","ENDE"
1935,0,"B2","ERLE"
1935,0,"B2","MUAR"
1935,0,"B2","MUAR2"
1935,0,"B2","MUPO2"
1935,0,"B2","PAHA"
1935,0,"B2","PAOB"
1935,0,"B2","PLMU3"
1935,0,"B2","SCBR2"
1935,0,"B2","SELE6"
1935,0,"B2","SPAI"
1935,0,"B2","SPCO4"
1935,0,"B2","SPCR"
1935,0.0005395,"B2","SPFL2"
1935,0,"B2","SPORO"
1935,0,"B2","UNKG"
1936,0,"B2","ARIST"
1936,0,"B2","ARTE3"
1936,0.0980947,"B2","BOER4"
1936,0,"B2","BOUTE"
1936,0,"B2","CYPER"
1936,0,"B2","DAPU7"
1936,0,"B2","ENDE"
1936,0,"B2","ERLE"
1936,0,"B2","MUAR"
1936,0,"B2","MUAR2"
1936,0,"B2","MUPO2"
1936,0,"B2","PAHA"
1936,0,"B2","PAOB"
1936,0,"B2","PLMU3"
1936,0,"B2","SCBR2"
1936,0,"B2","SELE6"
1936,0,"B2","SPAI"
1936,0,"B2","SPCO4"
1936,0,"B2","SPCR"
1936,0.000171,"B2","SPFL2"
1936,0,"B2","SPORO"
1936,0,"B2","UNKG"
1937,0,"B2","ARIST"
1937,0,"B2","ARTE3"
1937,0.109729,"B2","BOER4"
1937,0,"B2","BOUTE"
1937,0,"B2","CYPER"
1937,0,"B2","DAPU7"
1937,0,"B2","ENDE"
1937,0,"B2","ERLE"
1937,0,"B2","MUAR"
1937,0,"B2","MUAR2"
1937,0,"B2","MUPO2"
1937,0,"B2","PAHA"
1937,0,"B2","PAOB"
1937,0,"B2","PLMU3"
1937,0,"B2","SCBR2"
1937,0,"B2","SELE6"
1937,0,"B2","SPAI"
1937,0,"B2","SPCO4"
1937,0,"B2","SPCR"
1937,2e-04,"B2","SPFL2"
1937,0,"B2","SPORO"
1937,0,"B2","UNKG"
1938,0,"B2","ARIST"
1938,0,"B2","ARTE3"
1938,0.1312119,"B2","BOER4"
1938,0,"B2","BOUTE"
1938,0,"B2","CYPER"
1938,0,"B2","DAPU7"
1938,0,"B2","ENDE"
1938,0,"B2","ERLE"
1938,0,"B2","MUAR"
1938,0,"B2","MUAR2"
1938,0,"B2","MUPO2"
1938,0,"B2","PAHA"
1938,0,"B2","PAOB"
1938,0,"B2","PLMU3"
1938,0,"B2","SCBR2"
1938,0,"B2","SELE6"
1938,0,"B2","SPAI"
1938,0,"B2","SPCO4"
1938,0,"B2","SPCR"
1938,0,"B2","SPFL2"
1938,0,"B2","SPORO"
1938,0,"B2","UNKG"
1939,0,"B2","ARIST"
1939,0,"B2","ARTE3"
1939,0.0881739,"B2","BOER4"
1939,0,"B2","BOUTE"
1939,0,"B2","CYPER"
1939,0,"B2","DAPU7"
1939,0,"B2","ENDE"
1939,0,"B2","ERLE"
1939,0,"B2","MUAR"
1939,0,"B2","MUAR2"
1939,0,"B2","MUPO2"
1939,0,"B2","PAHA"
1939,0,"B2","PAOB"
1939,0,"B2","PLMU3"
1939,0,"B2","SCBR2"
1939,0,"B2","SELE6"
1939,0,"B2","SPAI"
1939,0,"B2","SPCO4"
1939,0,"B2","SPCR"
1939,0,"B2","SPFL2"
1939,0,"B2","SPORO"
1939,0,"B2","UNKG"
1940,0,"B2","ARIST"
1940,0,"B2","ARTE3"
1940,0.09027469,"B2","BOER4"
1940,0,"B2","BOUTE"
1940,0,"B2","CYPER"
1940,0,"B2","DAPU7"
1940,0,"B2","ENDE"
1940,0,"B2","ERLE"
1940,0,"B2","MUAR"
1940,0,"B2","MUAR2"
1940,0,"B2","MUPO2"
1940,0,"B2","PAHA"
1940,0,"B2","PAOB"
1940,0,"B2","PLMU3"
1940,0,"B2","SCBR2"
1940,0,"B2","SELE6"
1940,0,"B2","SPAI"
1940,0,"B2","SPCO4"
1940,0,"B2","SPCR"
1940,0,"B2","SPFL2"
1940,0,"B2","SPORO"
1940,0,"B2","UNKG"
1941,0,"B2","ARIST"
1941,0,"B2","ARTE3"
1941,0.09447066,"B2","BOER4"
1941,0,"B2","BOUTE"
1941,0,"B2","CYPER"
1941,0,"B2","DAPU7"
1941,0,"B2","ENDE"
1941,0,"B2","ERLE"
1941,0,"B2","MUAR"
1941,0,"B2","MUAR2"
1941,0,"B2","MUPO2"
1941,0,"B2","PAHA"
1941,0,"B2","PAOB"
1941,0,"B2","PLMU3"
1941,0,"B2","SCBR2"
1941,0,"B2","SELE6"
1941,0,"B2","SPAI"
1941,0,"B2","SPCO4"
1941,0,"B2","SPCR"
1941,0,"B2","SPFL2"
1941,0,"B2","SPORO"
1941,0,"B2","UNKG"
1942,0,"B2","ARIST"
1942,0,"B2","ARTE3"
1942,0.12628485,"B2","BOER4"
1942,0,"B2","BOUTE"
1942,0,"B2","CYPER"
1942,0,"B2","DAPU7"
1942,0,"B2","ENDE"
1942,0,"B2","ERLE"
1942,0,"B2","MUAR"
1942,0,"B2","MUAR2"
1942,0,"B2","MUPO2"
1942,0,"B2","PAHA"
1942,0,"B2","PAOB"
1942,0,"B2","PLMU3"
1942,0,"B2","SCBR2"
1942,0,"B2","SELE6"
1942,0,"B2","SPAI"
1942,0,"B2","SPCO4"
1942,0,"B2","SPCR"
1942,0,"B2","SPFL2"
1942,0,"B2","SPORO"
1942,0,"B2","UNKG"
1943,0,"B2","ARIST"
1943,0,"B2","ARTE3"
1943,0.08493718,"B2","BOER4"
1943,0,"B2","BOUTE"
1943,0,"B2","CYPER"
1943,0,"B2","DAPU7"
1943,0,"B2","ENDE"
1943,0,"B2","ERLE"
1943,0,"B2","MUAR"
1943,0,"B2","MUAR2"
1943,0,"B2","MUPO2"
1943,0,"B2","PAHA"
1943,0,"B2","PAOB"
1943,0,"B2","PLMU3"
1943,0,"B2","SCBR2"
1943,0,"B2","SELE6"
1943,0,"B2","SPAI"
1943,0,"B2","SPCO4"
1943,0,"B2","SPCR"
1943,0,"B2","SPFL2"
1943,0,"B2","SPORO"
1943,0,"B2","UNKG"
1944,0,"B2","ARIST"
1944,0,"B2","ARTE3"
1944,0.1247107,"B2","BOER4"
1944,0,"B2","BOUTE"
1944,0,"B2","CYPER"
1944,0,"B2","DAPU7"
1944,0,"B2","ENDE"
1944,0,"B2","ERLE"
1944,0,"B2","MUAR"
1944,0,"B2","MUAR2"
1944,0,"B2","MUPO2"
1944,0,"B2","PAHA"
1944,0,"B2","PAOB"
1944,0,"B2","PLMU3"
1944,0,"B2","SCBR2"
1944,0,"B2","SELE6"
1944,0,"B2","SPAI"
1944,0,"B2","SPCO4"
1944,0,"B2","SPCR"
1944,0,"B2","SPFL2"
1944,0,"B2","SPORO"
1944,0,"B2","UNKG"
1945,0,"B2","ARIST"
1945,0,"B2","ARTE3"
1945,0.13657512,"B2","BOER4"
1945,0,"B2","BOUTE"
1945,0,"B2","CYPER"
1945,0,"B2","DAPU7"
1945,0,"B2","ENDE"
1945,0,"B2","ERLE"
1945,0,"B2","MUAR"
1945,0,"B2","MUAR2"
1945,0,"B2","MUPO2"
1945,0,"B2","PAHA"
1945,0,"B2","PAOB"
1945,0,"B2","PLMU3"
1945,0,"B2","SCBR2"
1945,0,"B2","SELE6"
1945,0,"B2","SPAI"
1945,0,"B2","SPCO4"
1945,0,"B2","SPCR"
1945,0,"B2","SPFL2"
1945,0,"B2","SPORO"
1945,0,"B2","UNKG"
1946,0,"B2","ARIST"
1946,0,"B2","ARTE3"
1946,0.1212078,"B2","BOER4"
1946,0,"B2","BOUTE"
1946,0,"B2","CYPER"
1946,0,"B2","DAPU7"
1946,0,"B2","ENDE"
1946,0,"B2","ERLE"
1946,0,"B2","MUAR"
1946,0,"B2","MUAR2"
1946,0,"B2","MUPO2"
1946,0,"B2","PAHA"
1946,0,"B2","PAOB"
1946,0,"B2","PLMU3"
1946,0,"B2","SCBR2"
1946,0,"B2","SELE6"
1946,0,"B2","SPAI"
1946,0,"B2","SPCO4"
1946,0,"B2","SPCR"
1946,0,"B2","SPFL2"
1946,0,"B2","SPORO"
1946,0,"B2","UNKG"
1947,0,"B2","ARIST"
1947,0,"B2","ARTE3"
1947,0.11802665,"B2","BOER4"
1947,0,"B2","BOUTE"
1947,0,"B2","CYPER"
1947,0,"B2","DAPU7"
1947,0,"B2","ENDE"
1947,0,"B2","ERLE"
1947,0,"B2","MUAR"
1947,0,"B2","MUAR2"
1947,0,"B2","MUPO2"
1947,0,"B2","PAHA"
1947,0,"B2","PAOB"
1947,0,"B2","PLMU3"
1947,0,"B2","SCBR2"
1947,0,"B2","SELE6"
1947,0,"B2","SPAI"
1947,0,"B2","SPCO4"
1947,0,"B2","SPCR"
1947,0,"B2","SPFL2"
1947,0,"B2","SPORO"
1947,0,"B2","UNKG"
1948,0,"B2","ARIST"
1948,0,"B2","ARTE3"
1948,0.087520275,"B2","BOER4"
1948,0,"B2","BOUTE"
1948,0,"B2","CYPER"
1948,0,"B2","DAPU7"
1948,0,"B2","ENDE"
1948,0,"B2","ERLE"
1948,0,"B2","MUAR"
1948,0,"B2","MUAR2"
1948,0,"B2","MUPO2"
1948,0,"B2","PAHA"
1948,0,"B2","PAOB"
1948,0,"B2","PLMU3"
1948,0,"B2","SCBR2"
1948,0,"B2","SELE6"
1948,0,"B2","SPAI"
1948,0,"B2","SPCO4"
1948,0,"B2","SPCR"
1948,0,"B2","SPFL2"
1948,0,"B2","SPORO"
1948,0,"B2","UNKG"
1949,0,"B2","ARIST"
1949,0,"B2","ARTE3"
1949,0.0570139,"B2","BOER4"
1949,0,"B2","BOUTE"
1949,0,"B2","CYPER"
1949,0,"B2","DAPU7"
1949,0,"B2","ENDE"
1949,0,"B2","ERLE"
1949,0,"B2","MUAR"
1949,0,"B2","MUAR2"
1949,0,"B2","MUPO2"
1949,0,"B2","PAHA"
1949,0,"B2","PAOB"
1949,0,"B2","PLMU3"
1949,0,"B2","SCBR2"
1949,0,"B2","SELE6"
1949,0,"B2","SPAI"
1949,0,"B2","SPCO4"
1949,0,"B2","SPCR"
1949,0,"B2","SPFL2"
1949,0,"B2","SPORO"
1949,0,"B2","UNKG"
1950,0,"B2","ARIST"
1950,0,"B2","ARTE3"
1950,0.044838,"B2","BOER4"
1950,0,"B2","BOUTE"
1950,0,"B2","CYPER"
1950,0,"B2","DAPU7"
1950,0,"B2","ENDE"
1950,0,"B2","ERLE"
1950,0,"B2","MUAR"
1950,0,"B2","MUAR2"
1950,0,"B2","MUPO2"
1950,0,"B2","PAHA"
1950,0,"B2","PAOB"
1950,0,"B2","PLMU3"
1950,0,"B2","SCBR2"
1950,0,"B2","SELE6"
1950,0,"B2","SPAI"
1950,0,"B2","SPCO4"
1950,0,"B2","SPCR"
1950,0,"B2","SPFL2"
1950,0,"B2","SPORO"
1950,0,"B2","UNKG"
1951,0,"B2","ARIST"
1951,0,"B2","ARTE3"
1951,0.0082095,"B2","BOER4"
1951,0,"B2","BOUTE"
1951,0,"B2","CYPER"
1951,0,"B2","DAPU7"
1951,0,"B2","ENDE"
1951,0,"B2","ERLE"
1951,0,"B2","MUAR"
1951,0,"B2","MUAR2"
1951,0,"B2","MUPO2"
1951,0,"B2","PAHA"
1951,0,"B2","PAOB"
1951,0,"B2","PLMU3"
1951,0,"B2","SCBR2"
1951,0,"B2","SELE6"
1951,0,"B2","SPAI"
1951,0,"B2","SPCO4"
1951,0,"B2","SPCR"
1951,0,"B2","SPFL2"
1951,0,"B2","SPORO"
1951,0,"B2","UNKG"
1952,0,"B2","ARIST"
1952,0,"B2","ARTE3"
1952,0.0004415,"B2","BOER4"
1952,0,"B2","BOUTE"
1952,0,"B2","CYPER"
1952,0,"B2","DAPU7"
1952,0,"B2","ENDE"
1952,0,"B2","ERLE"
1952,0,"B2","MUAR"
1952,0,"B2","MUAR2"
1952,0,"B2","MUPO2"
1952,0,"B2","PAHA"
1952,0,"B2","PAOB"
1952,0,"B2","PLMU3"
1952,0,"B2","SCBR2"
1952,0,"B2","SELE6"
1952,0,"B2","SPAI"
1952,0,"B2","SPCO4"
1952,0,"B2","SPCR"
1952,0,"B2","SPFL2"
1952,0,"B2","SPORO"
1952,0,"B2","UNKG"
1953,0,"B2","ARIST"
1953,0,"B2","ARTE3"
1953,0.001472875,"B2","BOER4"
1953,0,"B2","BOUTE"
1953,0,"B2","CYPER"
1953,0,"B2","DAPU7"
1953,0,"B2","ENDE"
1953,0,"B2","ERLE"
1953,0,"B2","MUAR"
1953,0,"B2","MUAR2"
1953,0,"B2","MUPO2"
1953,0,"B2","PAHA"
1953,0,"B2","PAOB"
1953,0,"B2","PLMU3"
1953,0,"B2","SCBR2"
1953,0,"B2","SELE6"
1953,0,"B2","SPAI"
1953,0,"B2","SPCO4"
1953,0,"B2","SPCR"
1953,0,"B2","SPFL2"
1953,0,"B2","SPORO"
1953,0,"B2","UNKG"
1954,0,"B2","ARIST"
1954,0,"B2","ARTE3"
1954,0.00250425,"B2","BOER4"
1954,0,"B2","BOUTE"
1954,0,"B2","CYPER"
1954,0,"B2","DAPU7"
1954,0,"B2","ENDE"
1954,0,"B2","ERLE"
1954,0,"B2","MUAR"
1954,0,"B2","MUAR2"
1954,0,"B2","MUPO2"
1954,0,"B2","PAHA"
1954,0,"B2","PAOB"
1954,0,"B2","PLMU3"
1954,0,"B2","SCBR2"
1954,0,"B2","SELE6"
1954,0,"B2","SPAI"
1954,0,"B2","SPCO4"
1954,0,"B2","SPCR"
1954,0,"B2","SPFL2"
1954,0,"B2","SPORO"
1954,0,"B2","UNKG"
1955,0,"B2","ARIST"
1955,0,"B2","ARTE3"
1955,0.003535625,"B2","BOER4"
1955,0,"B2","BOUTE"
1955,0,"B2","CYPER"
1955,0,"B2","DAPU7"
1955,0,"B2","ENDE"
1955,0,"B2","ERLE"
1955,0,"B2","MUAR"
1955,0,"B2","MUAR2"
1955,0,"B2","MUPO2"
1955,0,"B2","PAHA"
1955,0,"B2","PAOB"
1955,0,"B2","PLMU3"
1955,0,"B2","SCBR2"
1955,0,"B2","SELE6"
1955,0,"B2","SPAI"
1955,0,"B2","SPCO4"
